,user,state,action,follow_up_state,Recency,Frequency,Monetary
6313,FVKEW,130,call,50,20,9,7
6314,FVKEW,130,call,50,9,3,7
6315,FVKEW,130,call,100,9,9,2
6316,DNCIG,130,call,100,9,9,2
6317,FVEVB,130,call,130,9,9,5
6318,FVNIW,150,call,50,1,3,2
6319,FVKEW,150,call,100,9,3,2
6320,DJFVD,150,call,100,9,3,2
6321,DJFVD,150,call,130,1,9,7
6322,DJFVD,150,call,130,1,3,2
6323,DNCIG,150,call,130,20,16,2
6324,DJFVD,170,call,150,1,16,7
6325,FVNIW,170,call,150,9,16,2
6326,FVEVB,170,call,150,20,16,5
6327,DJFVD,170,call,150,9,3,7
6328,DJFVD,170,call,130,20,3,7
6329,FVEVB,170,call,100,9,3,7
6330,FVKEW,200,call,170,1,16,2
6331,FVEVB,200,call,170,9,16,5
6332,DNCIG,200,call,170,20,3,7
6333,DNCIG,200,call,150,9,16,5
6334,FVEVB,200,call,150,1,3,2
6335,FVKEW,200,call,150,9,9,5
6336,FVKEW,50,email,50,1,3,2
6337,FVKEW,50,email,100,20,16,5
6338,DJFVD,50,email,100,20,16,2
6339,FVNIW,50,email,100,9,3,2
6340,FVEVB,50,email,100,1,16,2
6341,FVNIW,50,email,130,20,3,2
6342,FVKEW,100,email,50,20,9,7
6343,DNCIG,100,email,50,1,3,2
6344,DNCIG,100,email,100,1,3,5
6345,FVNIW,100,email,100,20,16,5
6346,FVEVB,100,email,100,20,16,7
6347,FVNIW,100,email,130,1,3,5
6348,DJFVD,130,email,130,9,9,2
6349,FVKEW,130,email,130,20,3,7
6350,FVKEW,130,email,130,20,16,2
6351,FVNIW,130,email,130,9,9,5
6352,DJFVD,130,email,130,20,3,2
6353,DNCIG,130,email,130,20,9,2
6354,FVEVB,150,email,50,9,3,2
6355,FVEVB,150,email,130,20,9,2
6356,DNCIG,150,email,130,20,16,2
6357,FVKEW,150,email,130,1,9,2
6358,DJFVD,150,email,100,1,9,2
6359,FVNIW,150,email,130,1,9,5
6360,DJFVD,170,email,170,1,9,7
6361,DNCIG,170,email,170,9,9,5
6362,FVEVB,170,email,150,20,3,2
6363,FVNIW,170,email,150,9,3,7
6364,DNCIG,170,email,150,20,16,2
6365,FVKEW,170,email,150,20,9,7
6366,DNCIG,200,email,200,9,9,5
6367,DJFVD,200,email,170,1,3,2
6368,FVNIW,200,email,150,1,3,5
6369,FVEVB,200,email,150,20,9,2
6370,DNCIG,200,email,150,9,9,7
6371,FVEVB,200,email,150,9,3,7
6372,FVEVB,50,agent,100,20,16,7
6373,FVNIW,50,agent,130,20,9,7
6374,FVKEW,50,agent,130,1,16,7
6375,DJFVD,50,agent,150,20,3,5
6376,FVNIW,50,agent,150,9,9,7
6377,DNCIG,50,agent,170,9,9,5
6378,FVKEW,100,agent,130,9,16,5
6379,DJFVD,100,agent,130,1,16,2
6380,FVNIW,100,agent,150,9,16,2
6381,FVKEW,100,agent,150,20,9,2
6382,DNCIG,100,agent,150,20,16,2
6383,FVNIW,100,agent,170,1,3,2
6384,FVNIW,130,agent,130,20,9,5
6385,DNCIG,130,agent,130,9,16,2
6386,FVKEW,130,agent,150,9,9,5
6387,DJFVD,130,agent,150,20,16,2
6388,DNCIG,130,agent,150,20,9,2
6389,DJFVD,130,agent,170,20,9,2
6390,DJFVD,150,agent,150,20,3,7
6391,FVNIW,150,agent,150,1,9,2
6392,DNCIG,150,agent,150,9,16,2
6393,DJFVD,150,agent,170,9,9,5
6394,DNCIG,150,agent,170,1,9,2
6395,FVEVB,150,agent,130,20,3,2
6396,FVNIW,170,agent,150,1,16,5
6397,FVEVB,170,agent,170,1,9,5
6398,DJFVD,170,agent,200,9,3,7
6399,FVEVB,170,agent,200,20,9,7
6400,FVEVB,170,agent,200,9,3,7
6401,DJFVD,170,agent,130,20,3,5
6402,DNCIG,200,agent,200,20,3,5
6403,DNCIG,200,agent,200,20,16,5
6404,FVEVB,200,agent,200,1,9,7
6405,FVNIW,200,agent,170,9,16,5
6406,FVNIW,200,agent,170,9,3,2
6407,DNCIG,200,agent,170,20,16,5
6408,FVKEW,50,tv,50,9,16,7
6409,DJFVD,50,tv,50,20,9,2
6410,DJFVD,50,tv,100,20,16,5
6411,FVKEW,50,tv,100,20,3,5
6412,DNCIG,50,tv,130,1,16,7
6413,FVNIW,50,tv,150,9,3,2
6414,FVKEW,100,tv,100,9,3,5
6415,FVNIW,100,tv,100,1,3,2
6416,DNCIG,100,tv,100,1,9,5
6417,DJFVD,100,tv,130,20,3,5
6418,FVEVB,100,tv,130,1,3,2
6419,FVKEW,100,tv,170,20,3,7
6420,FVEVB,130,tv,130,9,16,7
6421,FVKEW,130,tv,130,1,9,7
6422,DJFVD,130,tv,130,9,9,5
6423,FVKEW,130,tv,150,20,9,2
6424,FVNIW,130,tv,150,9,16,7
6425,FVKEW,130,tv,150,20,16,5
6426,FVEVB,150,tv,150,20,9,5
6427,DNCIG,150,tv,150,20,9,2
6428,FVEVB,150,tv,150,9,16,2
6429,DNCIG,150,tv,150,1,9,7
6430,DJFVD,150,tv,170,1,16,7
6431,FVKEW,150,tv,130,1,16,5
6432,FVNIW,170,tv,170,1,16,5
6433,FVNIW,170,tv,170,20,3,7
6434,FVNIW,170,tv,200,20,3,2
6435,FVNIW,170,tv,150,20,9,2
6436,DJFVD,170,tv,200,9,3,7
6437,FVEVB,170,tv,170,9,3,2
6438,DJFVD,200,tv,200,20,3,5
6439,FVEVB,200,tv,200,20,3,5
6440,FVEVB,200,tv,150,20,9,2
6441,FVNIW,200,tv,170,1,9,5
6442,DNCIG,200,tv,200,1,3,7
6443,FVNIW,200,tv,170,9,16,2
6444,FVKEW,50,no contact,50,1,3,5
6445,FVEVB,50,no contact,50,1,3,2
6446,FVEVB,50,no contact,50,1,16,7
6447,FVNIW,50,no contact,50,9,9,2
6448,FVNIW,50,no contact,50,20,9,5
6449,DNCIG,50,no contact,50,1,3,2
6450,DJFVD,100,no contact,100,20,9,7
6451,FVEVB,100,no contact,50,1,9,5
6452,FVKEW,100,no contact,100,9,16,5
6453,DNCIG,100,no contact,50,1,9,2
6454,FVKEW,100,no contact,130,9,9,7
6455,FVEVB,100,no contact,130,9,3,7
6456,DNCIG,130,no contact,130,20,3,7
6457,FVNIW,130,no contact,150,9,3,2
6458,DNCIG,130,no contact,130,1,3,2
6459,DJFVD,130,no contact,150,1,9,5
6460,DNCIG,130,no contact,100,20,9,7
6461,DJFVD,130,no contact,100,1,9,5
6462,DJFVD,150,no contact,130,9,16,2
6463,DNCIG,150,no contact,130,9,9,2
6464,DJFVD,150,no contact,150,9,9,2
6465,FVEVB,150,no contact,150,20,9,2
6466,DNCIG,150,no contact,170,9,3,5
6467,FVEVB,150,no contact,100,20,3,2
6468,DNCIG,170,no contact,150,1,3,7
6469,FVEVB,170,no contact,170,1,3,7
6470,FVEVB,170,no contact,200,1,3,7
6471,DNCIG,170,no contact,200,1,16,7
6472,FVEVB,170,no contact,200,20,16,2
6473,DNCIG,170,no contact,200,1,9,7
6474,FVNIW,200,no contact,200,20,3,7
6475,FVNIW,200,no contact,200,1,9,7
6476,FVEVB,200,no contact,200,1,9,5
6477,FVNIW,200,no contact,170,20,16,5
6478,DNCIG,200,no contact,200,1,3,5
6479,DNCIG,200,no contact,170,1,9,2
6480,FVNIW,50,mail,50,1,3,2
6481,FVNIW,50,mail,50,20,9,7
6482,DJFVD,50,mail,100,1,16,7
6483,DJFVD,50,mail,130,20,3,2
6484,FVNIW,50,mail,130,1,16,7
6485,FVEVB,50,mail,150,20,16,7
6486,FVKEW,100,mail,100,1,9,2
6487,FVKEW,100,mail,100,20,9,2
6488,DJFVD,100,mail,100,1,16,7
6489,DJFVD,100,mail,130,1,9,7
6490,FVEVB,100,mail,130,9,3,5
6491,FVEVB,100,mail,150,9,3,5
6492,DJFVD,130,mail,50,9,9,2
6493,FVEVB,130,mail,50,9,9,7
6494,FVNIW,130,mail,100,1,3,7
6495,DJFVD,130,mail,130,1,3,7
6496,FVEVB,130,mail,130,1,16,5
6497,DNCIG,130,mail,150,1,9,2
6498,DJFVD,150,mail,50,20,9,5
6499,DJFVD,150,mail,100,1,16,5
6500,FVNIW,150,mail,100,9,9,2
6501,DJFVD,150,mail,130,20,9,7
6502,DNCIG,150,mail,130,1,3,7
6503,DNCIG,150,mail,130,20,9,7
6504,FVEVB,170,mail,200,9,16,7
6505,FVKEW,170,mail,200,20,3,7
6506,FVKEW,170,mail,170,1,3,2
6507,DNCIG,170,mail,170,9,16,2
6508,DJFVD,170,mail,170,1,9,7
6509,DNCIG,170,mail,170,20,9,7
6510,FVKEW,200,mail,200,9,16,7
6511,FVEVB,200,mail,200,1,9,2
6512,FVNIW,200,mail,200,1,9,5
6513,DJFVD,200,mail,200,1,3,7
6514,FVEVB,200,mail,200,9,3,7
6515,DJFVD,200,mail,200,1,16,7
6516,FVKEW,50,call,100,9,3,2
6517,DNCIG,50,call,100,20,3,2
6518,FVEVB,50,call,100,9,9,5
6519,FVKEW,50,call,100,1,9,5
6520,DNCIG,50,call,100,9,3,7
6521,FVEVB,50,call,130,20,9,5
6522,FVKEW,100,call,50,1,9,2
6523,DNCIG,100,call,50,1,3,7
6524,FVEVB,100,call,50,1,3,7
6525,FVKEW,100,call,50,20,3,7
6526,DNCIG,100,call,100,1,3,5
6527,FVEVB,100,call,130,9,16,7
6528,FVNIW,130,call,50,20,3,5
6529,FVKEW,130,call,50,20,9,7
6530,FVKEW,130,call,50,9,3,7
6531,FVKEW,130,call,100,9,9,2
6532,DNCIG,130,call,100,9,9,2
6533,FVEVB,130,call,130,9,9,5
6534,FVNIW,150,call,50,1,3,2
6535,FVKEW,150,call,100,9,3,2
6536,DJFVD,150,call,100,9,3,2
6537,DJFVD,150,call,130,1,9,7
6538,DJFVD,150,call,130,1,3,2
6539,DNCIG,150,call,130,20,16,2
6540,DJFVD,170,call,150,1,16,7
6541,FVNIW,170,call,150,9,16,2
6542,FVEVB,170,call,150,20,16,5
6543,DJFVD,170,call,150,9,3,7
6544,DJFVD,170,call,130,20,3,7
6545,FVEVB,170,call,100,9,3,7
6546,FVKEW,200,call,170,1,16,2
6547,FVEVB,200,call,170,9,16,5
6548,DNCIG,200,call,170,20,3,7
6549,DNCIG,200,call,150,9,16,5
6550,FVEVB,200,call,150,1,3,2
6551,FVKEW,200,call,150,9,9,5
6552,FVKEW,50,email,50,1,3,2
6553,FVKEW,50,email,100,20,16,5
6554,DJFVD,50,email,100,20,16,2
6555,FVNIW,50,email,100,9,3,2
6556,FVEVB,50,email,100,1,16,2
6557,FVNIW,50,email,130,20,3,2
6558,FVKEW,100,email,50,20,9,7
6559,DNCIG,100,email,50,1,3,2
6560,DNCIG,100,email,100,1,3,5
6561,FVNIW,100,email,100,20,16,5
6562,FVEVB,100,email,100,20,16,7
6563,FVNIW,100,email,130,1,3,5
6564,DJFVD,130,email,130,9,9,2
6565,FVKEW,130,email,130,20,3,7
6566,FVKEW,130,email,130,20,16,2
6567,FVNIW,130,email,130,9,9,5
6568,DJFVD,130,email,130,20,3,2
6569,DNCIG,130,email,130,20,9,2
6570,FVEVB,150,email,50,9,3,2
6571,FVEVB,150,email,130,20,9,2
6572,DNCIG,150,email,130,20,16,2
6573,FVKEW,150,email,130,1,9,2
6574,DJFVD,150,email,100,1,9,2
6575,FVNIW,150,email,130,1,9,5
6576,DJFVD,170,email,170,1,9,7
6577,DNCIG,170,email,170,9,9,5
6578,FVEVB,170,email,150,20,3,2
6579,FVNIW,170,email,150,9,3,7
6580,DNCIG,170,email,150,20,16,2
6581,FVKEW,170,email,150,20,9,7
6582,DNCIG,200,email,200,9,9,5
6583,DJFVD,200,email,170,1,3,2
6584,FVNIW,200,email,150,1,3,5
6585,FVEVB,200,email,150,20,9,2
6586,DNCIG,200,email,150,9,9,7
6587,FVEVB,200,email,150,9,3,7
6588,FVEVB,50,agent,100,20,16,7
6589,FVNIW,50,agent,130,20,9,7
6590,FVKEW,50,agent,130,1,16,7
6591,DJFVD,50,agent,150,20,3,5
6592,FVNIW,50,agent,150,9,9,7
6593,DNCIG,50,agent,170,9,9,5
6594,FVKEW,100,agent,130,9,16,5
6595,DJFVD,100,agent,130,1,16,2
6596,FVNIW,100,agent,150,9,16,2
6597,FVKEW,100,agent,150,20,9,2
6598,DNCIG,100,agent,150,20,16,2
6599,FVNIW,100,agent,170,1,3,2
6600,FVNIW,130,agent,130,20,9,5
6601,DNCIG,130,agent,130,9,16,2
6602,FVKEW,130,agent,150,9,9,5
6603,DJFVD,130,agent,150,20,16,2
6604,DNCIG,130,agent,150,20,9,2
6605,DJFVD,130,agent,170,20,9,2
6606,DJFVD,150,agent,150,20,3,7
6607,FVNIW,150,agent,150,1,9,2
6608,DNCIG,150,agent,150,9,16,2
6609,DJFVD,150,agent,170,9,9,5
6610,DNCIG,150,agent,170,1,9,2
6611,FVEVB,150,agent,130,20,3,2
6612,FVNIW,170,agent,150,1,16,5
6613,FVEVB,170,agent,170,1,9,5
6614,DJFVD,170,agent,200,9,3,7
6615,FVEVB,170,agent,200,20,9,7
6616,FVEVB,170,agent,200,9,3,7
6617,DJFVD,170,agent,130,20,3,5
6618,DNCIG,200,agent,200,20,3,5
6619,DNCIG,200,agent,200,20,16,5
6620,FVEVB,200,agent,200,1,9,7
6621,FVNIW,200,agent,170,9,16,5
6622,FVNIW,200,agent,170,9,3,2
6623,DNCIG,200,agent,170,20,16,5
6624,FVKEW,50,tv,50,9,16,7
6625,DJFVD,50,tv,50,20,9,2
6626,DJFVD,50,tv,100,20,16,5
6627,FVKEW,50,tv,100,20,3,5
6628,DNCIG,50,tv,130,1,16,7
6629,FVNIW,50,tv,150,9,3,2
6630,FVKEW,100,tv,100,9,3,5
6631,FVNIW,100,tv,100,1,3,2
6632,DNCIG,100,tv,100,1,9,5
6633,DJFVD,100,tv,130,20,3,5
6634,FVEVB,100,tv,130,1,3,2
6635,FVKEW,100,tv,170,20,3,7
6636,FVEVB,130,tv,130,9,16,7
6637,FVKEW,130,tv,130,1,9,7
6638,DJFVD,130,tv,130,9,9,5
6639,FVKEW,130,tv,150,20,9,2
6640,FVNIW,130,tv,150,9,16,7
6641,FVKEW,130,tv,150,20,16,5
6642,FVEVB,150,tv,150,20,9,5
6643,DNCIG,150,tv,150,20,9,2
6644,FVEVB,150,tv,150,9,16,2
6645,DNCIG,150,tv,150,1,9,7
6646,DJFVD,150,tv,170,1,16,7
6647,FVKEW,150,tv,130,1,16,5
6648,FVNIW,170,tv,170,1,16,5
6649,FVNIW,170,tv,170,20,3,7
6650,FVNIW,170,tv,200,20,3,2
6651,FVNIW,170,tv,150,20,9,2
6652,DJFVD,170,tv,200,9,3,7
6653,FVEVB,170,tv,170,9,3,2
6654,DJFVD,200,tv,200,20,3,5
6655,FVEVB,200,tv,200,20,3,5
6656,FVEVB,200,tv,150,20,9,2
6657,FVNIW,200,tv,170,1,9,5
6658,DNCIG,200,tv,200,1,3,7
6659,FVNIW,200,tv,170,9,16,2
6660,FVKEW,50,no contact,50,1,3,5
6661,FVEVB,50,no contact,50,1,3,2
6662,FVEVB,50,no contact,50,1,16,7
6663,FVNIW,50,no contact,50,9,9,2
6664,FVNIW,50,no contact,50,20,9,5
6665,DNCIG,50,no contact,50,1,3,2
6666,DJFVD,100,no contact,100,20,9,7
6667,FVEVB,100,no contact,50,1,9,5
6668,FVKEW,100,no contact,100,9,16,5
6669,DNCIG,100,no contact,50,1,9,2
6670,FVKEW,100,no contact,130,9,9,7
6671,FVEVB,100,no contact,130,9,3,7
6672,DNCIG,130,no contact,130,20,3,7
6673,FVNIW,130,no contact,150,9,3,2
6674,DNCIG,130,no contact,130,1,3,2
6675,DJFVD,130,no contact,150,1,9,5
6676,DNCIG,130,no contact,100,20,9,7
6677,DJFVD,130,no contact,100,1,9,5
6678,DJFVD,150,no contact,130,9,16,2
6679,DNCIG,150,no contact,130,9,9,2
6680,DJFVD,150,no contact,150,9,9,2
6681,FVEVB,150,no contact,150,20,9,2
6682,DNCIG,150,no contact,170,9,3,5
6683,FVEVB,150,no contact,100,20,3,2
6684,DNCIG,170,no contact,150,1,3,7
6685,FVEVB,170,no contact,170,1,3,7
6686,FVEVB,170,no contact,200,1,3,7
6687,DNCIG,170,no contact,200,1,16,7
6688,FVEVB,170,no contact,200,20,16,2
6689,DNCIG,170,no contact,200,1,9,7
6690,FVNIW,200,no contact,200,20,3,7
6691,FVNIW,200,no contact,200,1,9,7
6692,FVEVB,200,no contact,200,1,9,5
6693,FVNIW,200,no contact,170,20,16,5
6694,DNCIG,200,no contact,200,1,3,5
6695,DNCIG,200,no contact,170,1,9,2
6696,FVNIW,50,mail,50,1,3,2
6697,FVNIW,50,mail,50,20,9,7
6698,DJFVD,50,mail,100,1,16,7
6699,DJFVD,50,mail,130,20,3,2
6700,FVNIW,50,mail,130,1,16,7
6701,FVEVB,50,mail,150,20,16,7
6702,FVKEW,100,mail,100,1,9,2
6703,FVKEW,100,mail,100,20,9,2
6704,DJFVD,100,mail,100,1,16,7
6705,DJFVD,100,mail,130,1,9,7
6706,FVEVB,100,mail,130,9,3,5
6707,FVEVB,100,mail,150,9,3,5
6708,DJFVD,130,mail,50,9,9,2
6709,FVEVB,130,mail,50,9,9,7
6710,FVNIW,130,mail,100,1,3,7
6711,DJFVD,130,mail,130,1,3,7
6712,FVEVB,130,mail,130,1,16,5
6713,DNCIG,130,mail,150,1,9,2
6714,DJFVD,150,mail,50,20,9,5
6715,DJFVD,150,mail,100,1,16,5
6716,FVNIW,150,mail,100,9,9,2
6717,DJFVD,150,mail,130,20,9,7
6718,DNCIG,150,mail,130,1,3,7
6719,DNCIG,150,mail,130,20,9,7
6720,FVEVB,170,mail,200,9,16,7
6721,FVKEW,170,mail,200,20,3,7
6722,FVKEW,170,mail,170,1,3,2
6723,DNCIG,170,mail,170,9,16,2
6724,DJFVD,170,mail,170,1,9,7
6725,DNCIG,170,mail,170,20,9,7
6726,FVKEW,200,mail,200,9,16,7
6727,FVEVB,200,mail,200,1,9,2
6728,FVNIW,200,mail,200,1,9,5
6729,DJFVD,200,mail,200,1,3,7
6730,FVEVB,200,mail,200,9,3,7
6731,DJFVD,200,mail,200,1,16,7
6732,FVKEW,50,call,100,9,3,2
6733,DNCIG,50,call,100,20,3,2
6734,FVEVB,50,call,100,9,9,5
6735,FVKEW,50,call,100,1,9,5
6736,DNCIG,50,call,100,9,3,7
6737,FVEVB,50,call,130,20,9,5
6738,FVKEW,100,call,50,1,9,2
6739,DNCIG,100,call,50,1,3,7
6740,FVEVB,100,call,50,1,3,7
6741,FVKEW,100,call,50,20,3,7
6742,DNCIG,100,call,100,1,3,5
6743,FVEVB,100,call,130,9,16,7
6744,FVNIW,130,call,50,20,3,5
6745,FVKEW,130,call,50,20,9,7
6746,FVKEW,130,call,50,9,3,7
6747,FVKEW,130,call,100,9,9,2
6748,DNCIG,130,call,100,9,9,2
6749,FVEVB,130,call,130,9,9,5
6750,FVNIW,150,call,50,1,3,2
6751,FVKEW,150,call,100,9,3,2
6752,DJFVD,150,call,100,9,3,2
6753,DJFVD,150,call,130,1,9,7
6754,DJFVD,150,call,130,1,3,2
6755,DNCIG,150,call,130,20,16,2
6756,DJFVD,170,call,150,1,16,7
6757,FVNIW,170,call,150,9,16,2
6758,FVEVB,170,call,150,20,16,5
6759,DJFVD,170,call,150,9,3,7
6760,DJFVD,170,call,130,20,3,7
6761,FVEVB,170,call,100,9,3,7
6762,FVKEW,200,call,170,1,16,2
6763,FVEVB,200,call,170,9,16,5
6764,DNCIG,200,call,170,20,3,7
6765,DNCIG,200,call,150,9,16,5
6766,FVEVB,200,call,150,1,3,2
6767,FVKEW,200,call,150,9,9,5
6768,FVKEW,50,email,50,1,3,2
6769,FVKEW,50,email,100,20,16,5
6770,DJFVD,50,email,100,20,16,2
6771,FVNIW,50,email,100,9,3,2
6772,FVEVB,50,email,100,1,16,2
6773,FVNIW,50,email,130,20,3,2
6774,FVKEW,100,email,50,20,9,7
6775,DNCIG,100,email,50,1,3,2
6776,DNCIG,100,email,100,1,3,5
6777,FVNIW,100,email,100,20,16,5
6778,FVEVB,100,email,100,20,16,7
6779,FVNIW,100,email,130,1,3,5
6780,DJFVD,130,email,130,9,9,2
6781,FVKEW,130,email,130,20,3,7
6782,FVKEW,130,email,130,20,16,2
6783,FVNIW,130,email,130,9,9,5
6784,DJFVD,130,email,130,20,3,2
6785,DNCIG,130,email,130,20,9,2
6786,FVEVB,150,email,50,9,3,2
6787,FVEVB,150,email,130,20,9,2
6788,DNCIG,150,email,130,20,16,2
6789,FVKEW,150,email,130,1,9,2
6790,DJFVD,150,email,100,1,9,2
6791,FVNIW,150,email,130,1,9,5
6792,DJFVD,170,email,170,1,9,7
6793,DNCIG,170,email,170,9,9,5
6794,FVEVB,170,email,150,20,3,2
6795,FVNIW,170,email,150,9,3,7
6796,DNCIG,170,email,150,20,16,2
6797,FVKEW,170,email,150,20,9,7
6798,DNCIG,200,email,200,9,9,5
6799,DJFVD,200,email,170,1,3,2
6800,FVNIW,200,email,150,1,3,5
6801,FVEVB,200,email,150,20,9,2
6802,DNCIG,200,email,150,9,9,7
6803,FVEVB,200,email,150,9,3,7
6804,FVEVB,50,agent,100,20,16,7
6805,FVNIW,50,agent,130,20,9,7
6806,FVKEW,50,agent,130,1,16,7
6807,DJFVD,50,agent,150,20,3,5
6808,FVNIW,50,agent,150,9,9,7
6809,DNCIG,50,agent,170,9,9,5
6810,FVKEW,100,agent,130,9,16,5
6811,DJFVD,100,agent,130,1,16,2
6812,FVNIW,100,agent,150,9,16,2
6813,FVKEW,100,agent,150,20,9,2
6814,DNCIG,100,agent,150,20,16,2
6815,FVNIW,100,agent,170,1,3,2
6816,FVNIW,130,agent,130,20,9,5
6817,DNCIG,130,agent,130,9,16,2
6818,FVKEW,130,agent,150,9,9,5
6819,DJFVD,130,agent,150,20,16,2
6820,DNCIG,130,agent,150,20,9,2
6821,DJFVD,130,agent,170,20,9,2
6822,DJFVD,150,agent,150,20,3,7
6823,FVNIW,150,agent,150,1,9,2
6824,DNCIG,150,agent,150,9,16,2
6825,DJFVD,150,agent,170,9,9,5
6826,DNCIG,150,agent,170,1,9,2
6827,FVEVB,150,agent,130,20,3,2
6828,FVNIW,170,agent,150,1,16,5
6829,FVEVB,170,agent,170,1,9,5
6830,DJFVD,170,agent,200,9,3,7
6831,FVEVB,170,agent,200,20,9,7
6832,FVEVB,170,agent,200,9,3,7
6833,DJFVD,170,agent,130,20,3,5
6834,DNCIG,200,agent,200,20,3,5
6835,DNCIG,200,agent,200,20,16,5
6836,FVEVB,200,agent,200,1,9,7
6837,FVNIW,200,agent,170,9,16,5
6838,FVNIW,200,agent,170,9,3,2
6839,DNCIG,200,agent,170,20,16,5
6840,FVKEW,50,tv,50,9,16,7
6841,DJFVD,50,tv,50,20,9,2
6842,DJFVD,50,tv,100,20,16,5
6843,FVKEW,50,tv,100,20,3,5
6844,DNCIG,50,tv,130,1,16,7
6845,FVNIW,50,tv,150,9,3,2
6846,FVKEW,100,tv,100,9,3,5
6847,FVNIW,100,tv,100,1,3,2
6848,DNCIG,100,tv,100,1,9,5
6849,DJFVD,100,tv,130,20,3,5
6850,FVEVB,100,tv,130,1,3,2
6851,FVKEW,100,tv,170,20,3,7
6852,FVEVB,130,tv,130,9,16,7
6853,FVKEW,130,tv,130,1,9,7
6854,DJFVD,130,tv,130,9,9,5
6855,FVKEW,130,tv,150,20,9,2
6856,FVNIW,130,tv,150,9,16,7
6857,FVKEW,130,tv,150,20,16,5
6858,FVEVB,150,tv,150,20,9,5
6859,DNCIG,150,tv,150,20,9,2
6860,FVEVB,150,tv,150,9,16,2
6861,DNCIG,150,tv,150,1,9,7
6862,DJFVD,150,tv,170,1,16,7
6863,FVKEW,150,tv,130,1,16,5
6864,FVNIW,170,tv,170,1,16,5
6865,FVNIW,170,tv,170,20,3,7
6866,FVNIW,170,tv,200,20,3,2
6867,FVNIW,170,tv,150,20,9,2
6868,DJFVD,170,tv,200,9,3,7
6869,FVEVB,170,tv,170,9,3,2
6870,DJFVD,200,tv,200,20,3,5
6871,FVEVB,200,tv,200,20,3,5
6872,FVEVB,200,tv,150,20,9,2
6873,FVNIW,200,tv,170,1,9,5
6874,DNCIG,200,tv,200,1,3,7
6875,FVNIW,200,tv,170,9,16,2
6876,FVKEW,50,no contact,50,1,3,5
6877,FVEVB,50,no contact,50,1,3,2
6878,FVEVB,50,no contact,50,1,16,7
6879,FVNIW,50,no contact,50,9,9,2
6880,FVNIW,50,no contact,50,20,9,5
6881,DNCIG,50,no contact,50,1,3,2
6882,DJFVD,100,no contact,100,20,9,7
6883,FVEVB,100,no contact,50,1,9,5
6884,FVKEW,100,no contact,100,9,16,5
6885,DNCIG,100,no contact,50,1,9,2
6886,FVKEW,100,no contact,130,9,9,7
6887,FVEVB,100,no contact,130,9,3,7
6888,DNCIG,130,no contact,130,20,3,7
6889,FVNIW,130,no contact,150,9,3,2
6890,DNCIG,130,no contact,130,1,3,2
6891,DJFVD,130,no contact,150,1,9,5
6892,DNCIG,130,no contact,100,20,9,7
6893,DJFVD,130,no contact,100,1,9,5
6894,DJFVD,150,no contact,130,9,16,2
6895,DNCIG,150,no contact,130,9,9,2
6896,DJFVD,150,no contact,150,9,9,2
6897,FVEVB,150,no contact,150,20,9,2
6898,DNCIG,150,no contact,170,9,3,5
6899,FVEVB,150,no contact,100,20,3,2
6900,DNCIG,170,no contact,150,1,3,7
6901,FVEVB,170,no contact,170,1,3,7
6902,FVEVB,170,no contact,200,1,3,7
6903,DNCIG,170,no contact,200,1,16,7
6904,FVEVB,170,no contact,200,20,16,2
6905,DNCIG,170,no contact,200,1,9,7
6906,FVNIW,200,no contact,200,20,3,7
6907,FVNIW,200,no contact,200,1,9,7
6908,FVEVB,200,no contact,200,1,9,5
6909,FVNIW,200,no contact,170,20,16,5
6910,DNCIG,200,no contact,200,1,3,5
6911,DNCIG,200,no contact,170,1,9,2
6912,FVNIW,50,mail,50,1,3,2
6913,FVNIW,50,mail,50,20,9,7
6914,DJFVD,50,mail,100,1,16,7
6915,DJFVD,50,mail,130,20,3,2
6916,FVNIW,50,mail,130,1,16,7
6917,FVEVB,50,mail,150,20,16,7
6918,FVKEW,100,mail,100,1,9,2
6919,FVKEW,100,mail,100,20,9,2
6920,DJFVD,100,mail,100,1,16,7
6921,DJFVD,100,mail,130,1,9,7
6922,FVEVB,100,mail,130,9,3,5
6923,FVEVB,100,mail,150,9,3,5
6924,DJFVD,130,mail,50,9,9,2
6925,FVEVB,130,mail,50,9,9,7
6926,FVNIW,130,mail,100,1,3,7
6927,DJFVD,130,mail,130,1,3,7
6928,FVEVB,130,mail,130,1,16,5
6929,DNCIG,130,mail,150,1,9,2
6930,DJFVD,150,mail,50,20,9,5
6931,DJFVD,150,mail,100,1,16,5
6932,FVNIW,150,mail,100,9,9,2
6933,DJFVD,150,mail,130,20,9,7
6934,DNCIG,150,mail,130,1,3,7
6935,DNCIG,150,mail,130,20,9,7
6936,FVEVB,170,mail,200,9,16,7
6937,FVKEW,170,mail,200,20,3,7
6938,FVKEW,170,mail,170,1,3,2
6939,DNCIG,170,mail,170,9,16,2
6940,DJFVD,170,mail,170,1,9,7
6941,DNCIG,170,mail,170,20,9,7
6942,FVKEW,200,mail,200,9,16,7
6943,FVEVB,200,mail,200,1,9,2
6944,FVNIW,200,mail,200,1,9,5
6945,DJFVD,200,mail,200,1,3,7
6946,FVEVB,200,mail,200,9,3,7
6947,DJFVD,200,mail,200,1,16,7
6948,FVKEW,50,call,100,9,3,2
6949,DNCIG,50,call,100,20,3,2
6950,FVEVB,50,call,100,9,9,5
6951,FVKEW,50,call,100,1,9,5
